"","Naziv_jedinice","Godina","Županija","Status","Stopa_prireza","Iznos_prireza","Broj_stanovnika","Iznos_prireza_po_stanovniku"
"1029","DESINIĆ",2014,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,2719,0
"1030","DESINIĆ",2015,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,2653,0
"1031","DESINIĆ",2016,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,2629,0
"1032","DESINIĆ",2017,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,2711,0
"1033","DESINIĆ",2018,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,2670,0
"1034","DESINIĆ",2019,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,2688,0
"1035","DESINIĆ",2020,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,2647,0
"1036","DESINIĆ",2021,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,2530,0
"1037","DEŽANOVAC",2008,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0.05,75915.75,2826,26.8633227176221
"1038","DEŽANOVAC",2009,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0.05,73863.27,2786,26.5123007896626
"1039","DEŽANOVAC",2010,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0.05,62413.32,2728,22.8787829912023
"1040","DEŽANOVAC",2011,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0.05,66899.97,2682,24.9440604026846
"1041","DEŽANOVAC",2012,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0.05,73694.83,2635,27.9676774193548
"1042","DEŽANOVAC",2013,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0.05,58263.6964,2575,22.6266782135922
"1043","DEŽANOVAC",2014,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0.05,51073.3795,2491,20.5031631874749
"1044","DEŽANOVAC",2015,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0.05,32978.1866,2429,13.5768573898724
"1045","DEŽANOVAC",2016,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0.05,48116.4226,2296,20.9566300522648
"1046","DEŽANOVAC",2017,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0.05,17174.664005,2225,7.71895011460674
"1047","DEŽANOVAC",2018,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0.05,58651.547386,2145,27.3433787347319
"1048","DEŽANOVAC",2019,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0.05,75434.314096,2055,36.7076954238443
"1049","DEŽANOVAC",2020,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0.05,56077.287516,1988,28.2078911046278
"1050","DEŽANOVAC",2021,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0.05,68925.04125,1978,34.8458246966633
"1051","DICMO",2008,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0,0,2755,0
"1052","DICMO",2009,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0,0,2791,0
"1053","DICMO",2010,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.08,246997.12,2805,88.0560142602496
"1054","DICMO",2011,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.08,236892.36,2800,84.6044142857143
"1055","DICMO",2012,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.08,239436.24,2801,85.4824134237772
"1056","DICMO",2013,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.08,235304.48,2842,82.7953835327234
"1057","DICMO",2014,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.08,239898.8147,2865,83.7343157766143
"1058","DICMO",2015,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.08,155578.3775,2867,54.2652171259156
"1059","DICMO",2016,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.08,166162.7415,2889,57.5156599169263
"1060","DICMO",2017,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.08,150361.155645,2890,52.0280815380623
"1061","DICMO",2018,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.08,201156.95001,2952,68.1425982418699
"1062","DICMO",2019,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.08,264909.115781,3133,84.5544576383658
"1063","DICMO",2020,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.08,249024.107253,3140,79.3070405264331
"1064","DICMO",2021,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0.08,263097.357482,2805,93.795849369697
"1065","DOBRINJ",2008,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,2044,0
"1066","DOBRINJ",2009,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,2072,0
"1067","DOBRINJ",2010,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,2093,0
"1068","DOBRINJ",2011,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,2115,0
"1069","DOBRINJ",2012,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,2152,0
"1070","DOBRINJ",2013,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,2220,0
"1071","DOBRINJ",2014,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,2237,0
"1072","DOBRINJ",2015,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,2282,0
"1073","DOBRINJ",2016,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,2301,0
"1074","DOBRINJ",2017,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,2327,0
"1075","DOBRINJ",2018,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,2370,0
"1076","DOBRINJ",2019,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,2440,0
"1077","DOBRINJ",2020,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,2445,0
"1078","DOBRINJ",2021,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,2150,0
"1079","DOMAŠINEC",2008,"XX MEĐIMURSKA","OPĆINA",0,0,2279,0
"1080","DOMAŠINEC",2009,"XX MEĐIMURSKA","OPĆINA",0,0,2274,0
"1081","DOMAŠINEC",2010,"XX MEĐIMURSKA","OPĆINA",0,0,2262,0
"1082","DOMAŠINEC",2011,"XX MEĐIMURSKA","OPĆINA",0,0,2239,0
"1083","DOMAŠINEC",2012,"XX MEĐIMURSKA","OPĆINA",0,0,2216,0
"1084","DOMAŠINEC",2013,"XX MEĐIMURSKA","OPĆINA",0,0,2189,0
"1085","DOMAŠINEC",2014,"XX MEĐIMURSKA","OPĆINA",0,0,2164,0
"1086","DOMAŠINEC",2015,"XX MEĐIMURSKA","OPĆINA",0,0,2169,0
"1087","DOMAŠINEC",2016,"XX MEĐIMURSKA","OPĆINA",0,0,2132,0
"1088","DOMAŠINEC",2017,"XX MEĐIMURSKA","OPĆINA",0,0,2059,0
"1089","DOMAŠINEC",2018,"XX MEĐIMURSKA","OPĆINA",0,0,2003,0
"1090","DOMAŠINEC",2019,"XX MEĐIMURSKA","OPĆINA",0,0,1975,0
"1091","DOMAŠINEC",2020,"XX MEĐIMURSKA","OPĆINA",0,0,1944,0
"1092","DOMAŠINEC",2021,"XX MEĐIMURSKA","OPĆINA",0,0,1923,0
"1093","DONJA DUBRAVA",2008,"XX MEĐIMURSKA","OPĆINA",0,0,1955,0
"1094","DONJA DUBRAVA",2009,"XX MEĐIMURSKA","OPĆINA",0,0,1943,0
"1095","DONJA DUBRAVA",2010,"XX MEĐIMURSKA","OPĆINA",0,0,1925,0
"1096","DONJA DUBRAVA",2011,"XX MEĐIMURSKA","OPĆINA",0,0,1909,0
"1097","DONJA DUBRAVA",2012,"XX MEĐIMURSKA","OPĆINA",0,0,1875,0
"1098","DONJA DUBRAVA",2013,"XX MEĐIMURSKA","OPĆINA",0,0,1863,0
"1099","DONJA DUBRAVA",2014,"XX MEĐIMURSKA","OPĆINA",0,0,1839,0
"1100","DONJA DUBRAVA",2015,"XX MEĐIMURSKA","OPĆINA",0,0,1800,0
"1101","DONJA DUBRAVA",2016,"XX MEĐIMURSKA","OPĆINA",0,0,1771,0
"1102","DONJA DUBRAVA",2017,"XX MEĐIMURSKA","OPĆINA",0,0,1734,0
"1103","DONJA DUBRAVA",2018,"XX MEĐIMURSKA","OPĆINA",0,0,1702,0
"1104","DONJA DUBRAVA",2019,"XX MEĐIMURSKA","OPĆINA",0,0,1678,0
"1105","DONJA DUBRAVA",2020,"XX MEĐIMURSKA","OPĆINA",0,0,1673,0
"1106","DONJA DUBRAVA",2021,"XX MEĐIMURSKA","OPĆINA",0,0,1658,0
"1107","DONJA MOTIČINA",2008,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1705,0
"1108","DONJA MOTIČINA",2009,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1686,0
"1109","DONJA MOTIČINA",2010,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1657,0
"1110","DONJA MOTIČINA",2011,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1639,0
"1111","DONJA MOTIČINA",2012,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1622,0
"1112","DONJA MOTIČINA",2013,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1600,0
"1113","DONJA MOTIČINA",2014,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1569,0
"1114","DONJA MOTIČINA",2015,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1522,0
"1115","DONJA MOTIČINA",2016,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1510,0
"1116","DONJA MOTIČINA",2017,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1469,0
"1117","DONJA MOTIČINA",2018,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1433,0
"1118","DONJA MOTIČINA",2019,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1386,0
"1119","DONJA MOTIČINA",2020,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1364,0
"1120","DONJA MOTIČINA",2021,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,1334,0
"1121","DONJA STUBICA",2008,"II KRAPINSKO-ZAGORSKA","GRAD",0,0,5527,0
"1122","DONJA STUBICA",2009,"II KRAPINSKO-ZAGORSKA","GRAD",0,0,5654,0
"1123","DONJA STUBICA",2010,"II KRAPINSKO-ZAGORSKA","GRAD",0,0,5683,0
"1124","DONJA STUBICA",2011,"II KRAPINSKO-ZAGORSKA","GRAD",0,0,5669,0
"1125","DONJA STUBICA",2012,"II KRAPINSKO-ZAGORSKA","GRAD",0,0,5669,0
"1126","DONJA STUBICA",2013,"II KRAPINSKO-ZAGORSKA","GRAD",0,0,5688,0
"1127","DONJA STUBICA",2014,"II KRAPINSKO-ZAGORSKA","GRAD",0,0,5752,0
"1128","DONJA STUBICA",2015,"II KRAPINSKO-ZAGORSKA","GRAD",0.1,896773.3845,5842,153.504516347141
"1129","DONJA STUBICA",2016,"II KRAPINSKO-ZAGORSKA","GRAD",0.1,905135.0506,5809,155.815983921501
"1130","DONJA STUBICA",2017,"II KRAPINSKO-ZAGORSKA","GRAD",0.1,847138.09097,5767,146.894068141148
"1131","DONJA STUBICA",2018,"II KRAPINSKO-ZAGORSKA","GRAD",0.1,1064102.891612,5874,181.154731292475
"1132","DONJA STUBICA",2019,"II KRAPINSKO-ZAGORSKA","GRAD",0.1,1142414.836244,5948,192.067053840619
"1133","DONJA STUBICA",2020,"II KRAPINSKO-ZAGORSKA","GRAD",0.1,1181307.632329,5998,196.950255473324
"1134","DONJA STUBICA",2021,"II KRAPINSKO-ZAGORSKA","GRAD",0.1,1086684.904395,5326,204.033966277694
"1135","DONJA VOĆA",2008,"V VARAŽDINSKA","OPĆINA",0.1,180055.15,2515,71.5925049701789
"1136","DONJA VOĆA",2009,"V VARAŽDINSKA","OPĆINA",0.1,175453.02,2488,70.5197025723473
"1137","DONJA VOĆA",2010,"V VARAŽDINSKA","OPĆINA",0.1,164922.52,2458,67.0962245728234
"1138","DONJA VOĆA",2011,"V VARAŽDINSKA","OPĆINA",0.1,137738.8,2416,57.0110927152318
"1139","DONJA VOĆA",2012,"V VARAŽDINSKA","OPĆINA",0.1,119872.86,2383,50.3033403273185
"1140","DONJA VOĆA",2013,"V VARAŽDINSKA","OPĆINA",0.1,124386.006,2323,53.5454179939733
"1141","DONJA VOĆA",2014,"V VARAŽDINSKA","OPĆINA",0.1,132672.683,2264,58.6010083922261
"1142","DONJA VOĆA",2015,"V VARAŽDINSKA","OPĆINA",0.1,80150.3402,2243,35.7335444493981
"1143","DONJA VOĆA",2016,"V VARAŽDINSKA","OPĆINA",0.1,107254.0145,2174,49.334873275069
"1144","DONJA VOĆA",2017,"V VARAŽDINSKA","OPĆINA",0.1,120070.220208,2105,57.0404846593824
"1145","DONJA VOĆA",2018,"V VARAŽDINSKA","OPĆINA",0.1,159829.051599,2062,77.5116642090204
"1146","DONJA VOĆA",2019,"V VARAŽDINSKA","OPĆINA",0.1,193399.632314,2035,95.036674355774
"1147","DONJA VOĆA",2020,"V VARAŽDINSKA","OPĆINA",0.1,162860.221425,2005,81.2270431047382
"1148","DONJA VOĆA",2021,"V VARAŽDINSKA","OPĆINA",0.1,186720.078455,2030,91.9803342142857
"1149","DONJI ANDRIJEVCI",2008,"XII BRODSKO-POSAVSKA","OPĆINA",0.08,216059.55,3798,56.8877172195893
"1150","DONJI ANDRIJEVCI",2009,"XII BRODSKO-POSAVSKA","OPĆINA",0.08,241289.36,3773,63.951592896899
"1151","DONJI ANDRIJEVCI",2010,"XII BRODSKO-POSAVSKA","OPĆINA",0.08,202947.36,3717,54.5997740112994
"1152","DONJI ANDRIJEVCI",2011,"XII BRODSKO-POSAVSKA","OPĆINA",0.08,209464.56,3669,57.0903679476697
"1153","DONJI ANDRIJEVCI",2012,"XII BRODSKO-POSAVSKA","OPĆINA",0.08,212465.8,3646,58.273669775096
"1154","DONJI ANDRIJEVCI",2013,"XII BRODSKO-POSAVSKA","OPĆINA",0.08,242150.3476,3633,66.6529996146435
"1155","DONJI ANDRIJEVCI",2014,"XII BRODSKO-POSAVSKA","OPĆINA",0.08,239651.546,3559,67.3367648215791
"1156","DONJI ANDRIJEVCI",2015,"XII BRODSKO-POSAVSKA","OPĆINA",0.08,193132.3041,3497,55.2279965970832
"1157","DONJI ANDRIJEVCI",2016,"XII BRODSKO-POSAVSKA","OPĆINA",0.08,215981.6619,3406,63.4121144744568
"1158","DONJI ANDRIJEVCI",2017,"XII BRODSKO-POSAVSKA","OPĆINA",0.08,164738.616876,3312,49.7399205543478
"1159","DONJI ANDRIJEVCI",2018,"XII BRODSKO-POSAVSKA","OPĆINA",0.08,264066.209143,3251,81.2261486136573
"1160","DONJI ANDRIJEVCI",2019,"XII BRODSKO-POSAVSKA","OPĆINA",0.08,322462.397592,3200,100.7694992475
"1161","DONJI ANDRIJEVCI",2020,"XII BRODSKO-POSAVSKA","OPĆINA",0.08,307431.786284,3124,98.4096627029449
"1162","DONJI ANDRIJEVCI",2021,"XII BRODSKO-POSAVSKA","OPĆINA",0.08,340660.744677,3059,111.36343402321
"1163","DONJI KRALJEVEC",2008,"XX MEĐIMURSKA","OPĆINA",0,0,4739,0
"1164","DONJI KRALJEVEC",2009,"XX MEĐIMURSKA","OPĆINA",0,0,4705,0
"1165","DONJI KRALJEVEC",2010,"XX MEĐIMURSKA","OPĆINA",0,0,4672,0
"1166","DONJI KRALJEVEC",2011,"XX MEĐIMURSKA","OPĆINA",0,0,4637,0
"1167","DONJI KRALJEVEC",2012,"XX MEĐIMURSKA","OPĆINA",0,0,4600,0
"1168","DONJI KRALJEVEC",2013,"XX MEĐIMURSKA","OPĆINA",0,0,4530,0
"1169","DONJI KRALJEVEC",2014,"XX MEĐIMURSKA","OPĆINA",0,0,4477,0
"1170","DONJI KRALJEVEC",2015,"XX MEĐIMURSKA","OPĆINA",0,0,4404,0
"1171","DONJI KRALJEVEC",2016,"XX MEĐIMURSKA","OPĆINA",0,0,4372,0
"1172","DONJI KRALJEVEC",2017,"XX MEĐIMURSKA","OPĆINA",0,0,4312,0
"1173","DONJI KRALJEVEC",2018,"XX MEĐIMURSKA","OPĆINA",0,0,4262,0
"1174","DONJI KRALJEVEC",2019,"XX MEĐIMURSKA","OPĆINA",0,0,4274,0
"1175","DONJI KRALJEVEC",2020,"XX MEĐIMURSKA","OPĆINA",0,0,4224,0
"1176","DONJI KRALJEVEC",2021,"XX MEĐIMURSKA","OPĆINA",0,0,4043,0
"1177","DONJI KUKURUZARI",2008,"III SISAČKO-MOSLOVAČKA","OPĆINA",0,0,1836,0
"1178","DONJI KUKURUZARI",2009,"III SISAČKO-MOSLOVAČKA","OPĆINA",0,0,1780,0
"1179","DONJI KUKURUZARI",2010,"III SISAČKO-MOSLOVAČKA","OPĆINA",0,0,1686,0
"1180","DONJI KUKURUZARI",2011,"III SISAČKO-MOSLOVAČKA","OPĆINA",0,0,1570,0
"1181","DONJI KUKURUZARI",2012,"III SISAČKO-MOSLOVAČKA","OPĆINA",0,0,1522,0
"1182","DONJI KUKURUZARI",2013,"III SISAČKO-MOSLOVAČKA","OPĆINA",0,0,1461,0
"1183","DONJI KUKURUZARI",2014,"III SISAČKO-MOSLOVAČKA","OPĆINA",0,0,1415,0
"1184","DONJI KUKURUZARI",2015,"III SISAČKO-MOSLOVAČKA","OPĆINA",0.06,12325.0758,1348,9.14323130563798
"1185","DONJI KUKURUZARI",2016,"III SISAČKO-MOSLOVAČKA","OPĆINA",0.06,19951.1874,1271,15.6972363493312
"1186","DONJI KUKURUZARI",2017,"III SISAČKO-MOSLOVAČKA","OPĆINA",0.06,13281.771294,1170,11.3519412769231
"1187","DONJI KUKURUZARI",2018,"III SISAČKO-MOSLOVAČKA","OPĆINA",0.06,23560.033713,1097,21.4767855177758
"1188","DONJI KUKURUZARI",2019,"III SISAČKO-MOSLOVAČKA","OPĆINA",0.06,25593.624406,1072,23.8746496324627
"1189","DONJI KUKURUZARI",2020,"III SISAČKO-MOSLOVAČKA","OPĆINA",0.06,16602.153398,1038,15.9943674354528
"1190","DONJI KUKURUZARI",2021,"III SISAČKO-MOSLOVAČKA","OPĆINA",0.06,32625.87525,1080,30.20914375
"1191","DONJI LAPAC",2008,"IX LIČKO-SENJSKA","OPĆINA",0.05,70193.51,2285,30.7192603938731
"1192","DONJI LAPAC",2009,"IX LIČKO-SENJSKA","OPĆINA",0.05,67957.9,2197,30.9321347291761
"1193","DONJI LAPAC",2010,"IX LIČKO-SENJSKA","OPĆINA",0.05,65596.91,2127,30.8401081335214
"1194","DONJI LAPAC",2011,"IX LIČKO-SENJSKA","OPĆINA",0.05,57124.06,2073,27.5562276893391
"1195","DONJI LAPAC",2012,"IX LIČKO-SENJSKA","OPĆINA",0.05,58889.37,1997,29.4889183775663
"1196","DONJI LAPAC",2013,"IX LIČKO-SENJSKA","OPĆINA",0.05,61082.826,1884,32.4218821656051
"1197","DONJI LAPAC",2014,"IX LIČKO-SENJSKA","OPĆINA",0.05,60651.4684,1766,34.3439798414496
"1198","DONJI LAPAC",2015,"IX LIČKO-SENJSKA","OPĆINA",0.05,23967.6309,1690,14.1820301183432
"1199","DONJI LAPAC",2016,"IX LIČKO-SENJSKA","OPĆINA",0.05,28325.1279,1625,17.4308479384615
"1200","DONJI LAPAC",2017,"IX LIČKO-SENJSKA","OPĆINA",0.05,14797.450703,1481,9.99152647062795
"1201","DONJI LAPAC",2018,"IX LIČKO-SENJSKA","OPĆINA",0.05,26882.985425,1417,18.971761062103
"1202","DONJI LAPAC",2019,"IX LIČKO-SENJSKA","OPĆINA",0.05,26791.60167,1386,19.3301599350649
"1203","DONJI LAPAC",2020,"IX LIČKO-SENJSKA","OPĆINA",0.05,31547.366914,1360,23.1965933191176
"1204","DONJI LAPAC",2021,"IX LIČKO-SENJSKA","OPĆINA",0.05,34689.356595,1366,25.3948437737921
"1205","DONJI MIHOLJAC",2008,"XIV OSJEČKO-BARANJSKA","GRAD",0.08,1087974.83,9617,113.130376416762
"1206","DONJI MIHOLJAC",2009,"XIV OSJEČKO-BARANJSKA","GRAD",0.08,1044692.13,9576,109.0948339599
"1207","DONJI MIHOLJAC",2010,"XIV OSJEČKO-BARANJSKA","GRAD",0.08,945888.3,9504,99.5252840909091
"1208","DONJI MIHOLJAC",2011,"XIV OSJEČKO-BARANJSKA","GRAD",0.08,975613,9437,103.381689096111
"1209","DONJI MIHOLJAC",2012,"XIV OSJEČKO-BARANJSKA","GRAD",0.08,970687.76,9352,103.794670658683
"1210","DONJI MIHOLJAC",2013,"XIV OSJEČKO-BARANJSKA","GRAD",0.08,987653.8334,9288,106.33654537037
"1211","DONJI MIHOLJAC",2014,"XIV OSJEČKO-BARANJSKA","GRAD",0.08,919754.1217,9186,100.125639200958
"1212","DONJI MIHOLJAC",2015,"XIV OSJEČKO-BARANJSKA","GRAD",0.08,722762.5245,9054,79.8279792909211
"1213","DONJI MIHOLJAC",2016,"XIV OSJEČKO-BARANJSKA","GRAD",0.08,792745.1436,8910,88.9725189225589
"1214","DONJI MIHOLJAC",2017,"XIV OSJEČKO-BARANJSKA","GRAD",0.08,697404.951297,8690,80.2537343264672
"1215","DONJI MIHOLJAC",2018,"XIV OSJEČKO-BARANJSKA","GRAD",0.08,860267.595748,8535,100.792922758992
"1216","DONJI MIHOLJAC",2019,"XIV OSJEČKO-BARANJSKA","GRAD",0.08,989587.485206,8432,117.36094464018
"1217","DONJI MIHOLJAC",2020,"XIV OSJEČKO-BARANJSKA","GRAD",0.08,758891.671428,8303,91.3996954628447
"1218","DONJI MIHOLJAC",2021,"XIV OSJEČKO-BARANJSKA","GRAD",0.08,561903.029633,8031,69.9667575187399
"1219","DONJI VIDOVEC",2008,"XX MEĐIMURSKA","OPĆINA",0,0,1438,0
"1220","DONJI VIDOVEC",2009,"XX MEĐIMURSKA","OPĆINA",0,0,1416,0
"1221","DONJI VIDOVEC",2010,"XX MEĐIMURSKA","OPĆINA",0,0,1401,0
"1222","DONJI VIDOVEC",2011,"XX MEĐIMURSKA","OPĆINA",0,0,1394,0
"1223","DONJI VIDOVEC",2012,"XX MEĐIMURSKA","OPĆINA",0,0,1373,0
"1224","DONJI VIDOVEC",2013,"XX MEĐIMURSKA","OPĆINA",0,0,1364,0
"1225","DONJI VIDOVEC",2014,"XX MEĐIMURSKA","OPĆINA",0,0,1365,0
"1226","DONJI VIDOVEC",2015,"XX MEĐIMURSKA","OPĆINA",0,0,1349,0
"1227","DONJI VIDOVEC",2016,"XX MEĐIMURSKA","OPĆINA",0,0,1324,0
"1228","DONJI VIDOVEC",2017,"XX MEĐIMURSKA","OPĆINA",0,0,1282,0
"1229","DONJI VIDOVEC",2018,"XX MEĐIMURSKA","OPĆINA",0,0,1254,0
"1230","DONJI VIDOVEC",2019,"XX MEĐIMURSKA","OPĆINA",0,0,1223,0
"1231","DONJI VIDOVEC",2020,"XX MEĐIMURSKA","OPĆINA",0,0,1208,0
"1232","DONJI VIDOVEC",2021,"XX MEĐIMURSKA","OPĆINA",0,0,1197,0
"1233","DRAGALIĆ",2008,"XII BRODSKO-POSAVSKA","OPĆINA",0.1,95273.46,1367,69.6952889539137
"1234","DRAGALIĆ",2009,"XII BRODSKO-POSAVSKA","OPĆINA",0.1,120831.61,1397,86.4936363636364
"1235","DRAGALIĆ",2010,"XII BRODSKO-POSAVSKA","OPĆINA",0.1,93811.97,1377,68.127792302106
"1236","DRAGALIĆ",2011,"XII BRODSKO-POSAVSKA","OPĆINA",0.1,96215.77,1346,71.4827414561664
"1237","DRAGALIĆ",2012,"XII BRODSKO-POSAVSKA","OPĆINA",0.1,103951.39,1325,78.453879245283
"1238","DRAGALIĆ",2013,"XII BRODSKO-POSAVSKA","OPĆINA",0.1,104098.015,1280,81.32657421875
"1239","DRAGALIĆ",2014,"XII BRODSKO-POSAVSKA","OPĆINA",0.1,112219.056,1247,89.9912237369687
"1240","DRAGALIĆ",2015,"XII BRODSKO-POSAVSKA","OPĆINA",0.1,34719.836,1207,28.7653985086993
"1241","DRAGALIĆ",2016,"XII BRODSKO-POSAVSKA","OPĆINA",0.1,58252.8242,1163,50.0884128976784
"1242","DRAGALIĆ",2017,"XII BRODSKO-POSAVSKA","OPĆINA",0.1,48608.715047,1101,44.1496049473206
"1243","DRAGALIĆ",2018,"XII BRODSKO-POSAVSKA","OPĆINA",0.1,82768.131518,1063,77.8627765926623
"1244","DRAGALIĆ",2019,"XII BRODSKO-POSAVSKA","OPĆINA",0.1,97910.973518,1051,93.159822567079
"1245","DRAGALIĆ",2020,"XII BRODSKO-POSAVSKA","OPĆINA",0.1,87757.162243,1040,84.3818867721154
"1246","DRAGALIĆ",2021,"XII BRODSKO-POSAVSKA","OPĆINA",0.1,105801.532611,1058,100.001448592628
"1247","DRAGANIĆ",2008,"IV KARLOVAČKA","OPĆINA",0,0,2716,0
"1248","DRAGANIĆ",2009,"IV KARLOVAČKA","OPĆINA",0,0,2747,0
"1249","DRAGANIĆ",2010,"IV KARLOVAČKA","OPĆINA",0,0,2741,0
"1250","DRAGANIĆ",2011,"IV KARLOVAČKA","OPĆINA",0,0,2723,0
"1251","DRAGANIĆ",2012,"IV KARLOVAČKA","OPĆINA",0,0,2713,0
"1252","DRAGANIĆ",2013,"IV KARLOVAČKA","OPĆINA",0,0,2701,0
"1253","DRAGANIĆ",2014,"IV KARLOVAČKA","OPĆINA",0,0,2705,0
"1254","DRAGANIĆ",2015,"IV KARLOVAČKA","OPĆINA",0,0,2699,0
"1255","DRAGANIĆ",2016,"IV KARLOVAČKA","OPĆINA",0,0,2680,0
"1256","DRAGANIĆ",2017,"IV KARLOVAČKA","OPĆINA",0,0,2657,0
"1257","DRAGANIĆ",2018,"IV KARLOVAČKA","OPĆINA",0,0,2651,0
"1258","DRAGANIĆ",2019,"IV KARLOVAČKA","OPĆINA",0,0,2638,0
"1259","DRAGANIĆ",2020,"IV KARLOVAČKA","OPĆINA",0,0,2646,0
"1260","DRAGANIĆ",2021,"IV KARLOVAČKA","OPĆINA",0,0,2541,0
"1261","DRAŽ",2008,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.02,64723.86,2867,22.5754656435298
"1262","DRAŽ",2009,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.02,65708.99,2844,23.1044268635724
"1263","DRAŽ",2010,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.02,59423.72,2799,21.230339406931
"1264","DRAŽ",2011,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.02,57957.43,2744,21.1215123906706
"1265","DRAŽ",2012,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.02,55990.56,2694,20.783429844098
"1266","DRAŽ",2013,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.02,54088.3715,2653,20.387625895213
"1267","DRAŽ",2014,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.02,49472.2362,2538,19.492606855792
"1268","DRAŽ",2015,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.02,27078.4323,2405,11.2592234095634
"1269","DRAŽ",2016,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.02,36647.454,2308,15.8784462738302
"1270","DRAŽ",2017,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.02,30225.823961,2137,14.1440449045391
"1271","DRAŽ",2018,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.02,42899.155814,2065,20.7744095951574
"1272","DRAŽ",2019,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.02,32140.788299,1971,16.3068433784881
"1273","DRAŽ",2020,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.02,34321.579744,1903,18.0355122143983
"1274","DRAŽ",2021,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.02,32809.333788,1949,16.8339321641868
